(25/05/2024|13:09:03) [WELXXD1|00:1A:7D:DA:71:10|138.36.57.51] : MobName:Zadkiel dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:09:05) [MAITOR2|98:83:89:F3:B0:6B|200.124.88.216] : MobName:Luna dropou o item: Poeira_de_Lactolerium:413 59.183.59.31.59.192 do mob:Tauron
(25/05/2024|13:09:15) [WELXXD1|00:1A:7D:DA:71:10|138.36.57.51] : MobName:Zadkiel dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:09:25) [DAMASIO2|98:4B:E1:12:0D:95|138.118.91.66] : MobName:NaLan dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:MorlockAmald
(25/05/2024|13:09:25) [RAFAELBHZ1|5C:CD:5B:11:E1:ED|177.55.228.122] : MobName:Kamael dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:HorizonAmald
(25/05/2024|13:09:28) [DREXEL02|95:F2:8C:D6:8D:3D|45.231.175.7] : MobName:MagaNegra dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:09:29) [THALES0101|40:8D:5C:ED:54:CF|177.137.198.142] : MobName:Barbecue dropou o item: Garnet:2444 0.0.0.0.0.0 do mob:Cria de Aranha
(25/05/2024|13:09:31) [GAMARRA93|00:05:16:62:AE:51|177.137.250.254] : MobName:Gamarra93 dropou o item: Poeira_de_Lactolerium:413 59.92.59.151.59.130 do mob:Aranha Venenosa
(25/05/2024|13:09:31) [GRATIDAO12|D4:D2:D6:54:19:A3|192.141.82.237] : MobName:BM-Odin dropou o item: Garnet:2444 0.0.0.0.0.0 do mob:Morlock
(25/05/2024|13:09:56) [DREXEL04|95:F2:8C:D6:8D:3D|45.231.175.7] : MobName:Edward dropou o item: Poeira_de_Lactolerium:413 59.120.59.70.59.65 do mob:Hidra Imortal
(25/05/2024|13:10:29) [LELEO16|78:45:C4:B3:4E:F3|179.0.118.116] : MobName:Thompson dropou o item: Pedra_da_Luz:3140 0.0.0.0.0.0 do mob:Lobo Polar
(25/05/2024|13:10:29) [1415141|E4:B3:18:8A:93:13|177.70.93.8] : MobName:AntVenon dropou o item: Moeda_de_Prata(1Mi):4026 0.0.0.0.0.0 do mob:GargulaAmald
(25/05/2024|13:10:29) [SMASH35|B4:2E:99:F4:C4:2D|138.0.244.88] : MobName:black dropou o item: Esmeralda:2442 0.0.0.0.0.0 do mob:Berserker Ref
